#{"t_start": 1782233975.454357, "env_id": "None"}
r,l,t,true_done
0.85,16,24.028097,True
0.84,17,24.040473,True
0.87,14,24.050838,True
0.89,12,25.690008,True
0.86,15,25.704187,True
0.89,12,25.715767,True
0.89,12,25.72557,True
0.87,14,25.738944,True
0.87,14,25.752955,True
0.87,14,25.764419,True
0.89,12,25.774708,True
0.88,13,25.786144,True
0.88,13,25.796511,True
0.89,12,25.806481,True
0.81,20,25.823636,True
0.87,14,25.83408,True
0.87,14,25.843056,True
0.89,12,25.851573,True
0.89,12,25.859645,True
0.88,13,25.868914,True
0.88,13,25.878829,True
0.88,13,25.887708,True
0.88,13,25.897037,True
0.84,17,25.909619,True
0.88,13,25.920176,True
0.87,14,25.930358,True
0.89,12,25.942431,True
0.88,13,25.951452,True
0.86,15,25.963873,True
0.89,12,25.972653,True
0.89,12,25.981848,True
0.87,14,25.991898,True
0.89,12,26.00042,True
0.84,17,26.012574,True
0.89,12,26.020905,True
0.84,17,26.032845,True
0.89,12,26.041356,True
0.87,14,26.051576,True
0.86,15,26.062109,True
0.85,16,26.07396,True
0.85,16,26.084991,True
0.88,13,26.094161,True
0.88,13,26.103551,True
0.89,12,26.113839,True
0.89,12,26.125976,True
0.87,14,26.139766,True
0.89,12,26.152509,True
0.85,16,26.166632,True
0.89,12,26.179613,True
0.87,14,26.191917,True
0.86,15,26.205255,True
0.89,12,26.216448,True
0.89,12,26.229108,True
0.88,13,26.240106,True
0.87,14,26.25259,True
0.87,14,26.264037,True
0.87,14,26.274652,True
0.81,20,26.292721,True
0.89,12,26.303656,True
0.89,12,26.313875,True
0.85,16,26.326398,True
0.89,12,26.33631,True
0.87,14,26.347238,True
0.88,13,26.357107,True
0.84,17,26.372365,True
0.84,17,26.389906,True
0.88,13,26.400283,True
0.88,13,26.409621,True
0.83,18,26.422422,True
0.83,18,26.435404,True
0.87,14,26.445781,True
0.89,12,26.454505,True
0.89,12,26.464142,True
0.85,16,26.475566,True
0.89,12,26.484998,True
0.87,14,26.495166,True
0.85,16,26.506518,True
0.89,12,26.515255,True
0.89,12,26.523536,True
0.88,13,26.532906,True
0.87,14,26.542779,True
0.89,12,26.551392,True
0.87,14,26.561472,True
0.87,14,26.571393,True
0.87,14,26.581746,True
0.87,14,26.591358,True
0.88,13,26.600736,True
0.87,14,26.61068,True
0.89,12,26.619259,True
0.89,12,26.628261,True
0.89,12,26.637605,True
0.88,13,26.647043,True
0.89,12,26.655579,True
0.89,12,26.663905,True
0.87,14,26.673612,True
0.87,14,26.683525,True
0.89,12,26.692097,True
0.89,12,26.700673,True
0.87,14,26.710673,True
0.86,15,26.721253,True
0.89,12,26.730409,True
0.89,12,26.739637,True
0.89,12,26.748248,True
0.89,12,26.757352,True
0.86,15,26.768874,True
0.85,16,26.781038,True
0.89,12,26.789508,True
0.88,13,26.798774,True
0.89,12,26.808307,True
0.87,14,26.818388,True
0.89,12,26.826807,True
0.89,12,26.835278,True
0.87,14,26.845345,True
0.82,19,26.859989,True
0.76,25,26.878128,True
0.88,13,26.887675,True
0.85,16,26.899065,True
0.85,16,26.911342,True
0.89,12,26.920869,True
0.87,14,26.931202,True
0.83,18,26.945714,True
0.89,12,26.954041,True
0.88,13,26.964598,True
0.86,15,26.975561,True
0.89,12,26.984442,True
0.89,12,26.992849,True
0.88,13,27.002304,True
0.88,13,27.012106,True
0.89,12,27.020751,True
0.75,26,27.0394,True
0.83,18,27.052445,True
0.89,12,27.060875,True
0.87,14,27.071579,True
0.89,12,27.080314,True
0.86,15,27.090847,True
0.89,12,27.099255,True
0.89,12,27.10785,True
0.89,12,27.116627,True
0.87,14,27.126437,True
0.86,15,27.137124,True
0.89,12,27.146079,True
0.89,12,27.154675,True
0.86,15,27.165327,True
0.89,12,27.17414,True
0.89,12,27.182835,True
0.81,20,27.197273,True
0.82,19,27.210629,True
0.86,15,27.222044,True
0.85,16,27.233327,True
0.86,15,27.244105,True
0.89,12,27.252764,True
0.86,15,29.304421,True
0.88,13,29.315582,True
0.81,20,29.339283,True
0.89,12,29.357072,True
0.89,12,29.368906,True
0.89,12,29.379403,True
0.86,15,29.3931,True
0.89,12,29.404012,True
0.89,12,29.416561,True
0.89,12,29.426538,True
0.89,12,29.43734,True
0.89,12,29.446843,True
0.88,13,29.456351,True
0.89,12,29.465948,True
0.89,12,29.47438,True
0.88,13,29.484038,True
0.89,12,29.492653,True
0.87,14,29.502812,True
0.89,12,29.511653,True
0.87,14,29.521218,True
0.88,13,29.530378,True
0.87,14,29.540324,True
0.89,12,29.548937,True
0.89,12,29.557533,True
0.89,12,29.566373,True
0.88,13,29.575532,True
0.89,12,29.584199,True
0.89,12,29.592769,True
0.87,14,29.602929,True
0.88,13,29.612036,True
0.87,14,29.621642,True
0.87,14,29.632053,True
0.88,13,29.64245,True
0.88,13,29.65161,True
0.88,13,29.660962,True
0.89,12,29.669224,True
0.89,12,29.67764,True
0.89,12,29.686306,True
0.89,12,29.695056,True
0.85,16,29.706743,True
0.89,12,29.715216,True
0.89,12,29.724216,True
0.89,12,29.733368,True
0.89,12,29.741732,True
0.88,13,29.751272,True
0.87,14,29.761621,True
0.88,13,29.771013,True
0.89,12,29.780176,True
0.89,12,29.788676,True
0.88,13,29.797826,True
0.89,12,29.806532,True
0.88,13,29.816592,True
0.86,15,29.827285,True
0.89,12,29.835662,True
0.84,17,29.848266,True
0.87,14,29.857863,True
0.88,13,29.866746,True
0.88,13,29.876233,True
0.89,12,29.885255,True
0.89,12,29.893746,True
0.86,15,29.910815,True
0.87,14,29.928957,True
0.89,12,29.951453,True
0.86,15,29.966658,True
0.89,12,29.979954,True
0.86,15,29.99543,True
0.88,13,30.008393,True
0.88,13,30.021256,True
0.89,12,30.033147,True
0.89,12,30.043198,True
0.87,14,30.057654,True
0.89,12,30.06955,True
0.87,14,30.083706,True
0.89,12,30.092799,True
0.89,12,30.103,True
0.89,12,30.113618,True
0.89,12,30.124537,True
0.89,12,30.137147,True
0.89,12,30.151057,True
0.89,12,30.159742,True
0.86,15,30.170802,True
0.89,12,30.179559,True
0.88,13,30.188629,True
0.87,14,30.199075,True
0.89,12,30.207689,True
0.89,12,30.216103,True
0.88,13,30.225961,True
0.89,12,30.234354,True
0.89,12,30.242786,True
0.87,14,30.252716,True
0.89,12,30.261065,True
0.88,13,30.269991,True
0.89,12,30.278945,True
0.87,14,30.28874,True
0.89,12,30.297154,True
0.89,12,30.305496,True
0.89,12,30.313936,True
0.85,16,30.325236,True
0.89,12,30.333735,True
0.89,12,30.342684,True
0.89,12,30.351349,True
0.89,12,30.359695,True
0.89,12,30.368211,True
0.89,12,30.376631,True
0.86,15,30.387385,True
0.87,14,30.397387,True
0.87,14,30.40739,True
0.89,12,30.415749,True
0.86,15,30.426071,True
0.89,12,30.434936,True
0.88,13,30.444217,True
0.89,12,30.452664,True
0.89,12,30.462084,True
0.87,14,30.473384,True
0.88,13,30.483347,True
0.89,12,30.492741,True
0.88,13,30.502681,True
0.84,17,30.514661,True
0.86,15,30.5257,True
0.89,12,30.534483,True
0.83,18,30.547527,True
0.88,13,30.557851,True
0.89,12,30.567424,True
0.89,12,30.576067,True
0.89,12,30.586343,True
