#{"t_start": 1782183918.017366, "env_id": "None"}
r,l,t,true_done
1.19,12,31.750812,True
1.18,13,31.757,True
1.19,12,31.762768,True
1.19,12,31.768526,True
1.19,12,31.774409,True
1.19,12,31.780234,True
1.19,12,31.786113,True
1.18,13,31.792506,True
1.19,12,31.79842,True
1.19,12,31.804211,True
1.19,12,31.810153,True
1.19,12,31.816002,True
1.19,12,31.822005,True
1.19,12,31.828009,True
1.19,12,31.833988,True
1.19,12,31.839811,True
1.19,12,31.845701,True
1.19,12,31.851682,True
1.19,12,31.857769,True
1.19,12,31.863771,True
1.17,14,31.870724,True
1.19,12,31.876718,True
1.19,12,31.882661,True
1.19,12,31.888779,True
1.19,12,31.89478,True
1.19,12,31.900755,True
1.19,12,31.90694,True
1.17,14,31.913893,True
1.19,12,31.919867,True
1.19,12,31.925955,True
1.19,12,31.932128,True
1.19,12,31.938348,True
1.19,12,31.944368,True
1.19,12,31.950265,True
1.19,12,31.95615,True
1.19,12,31.96214,True
1.19,12,31.968203,True
1.19,12,31.974413,True
1.19,12,31.980587,True
1.19,12,31.987196,True
1.19,12,31.993056,True
1.19,12,31.999625,True
1.19,12,32.005431,True
1.19,12,32.011136,True
1.19,12,32.016876,True
1.19,12,32.023525,True
1.19,12,32.029315,True
1.19,12,32.035345,True
1.19,12,32.041143,True
1.19,12,32.047052,True
1.19,12,32.053632,True
1.19,12,32.059454,True
1.19,12,32.065754,True
1.19,12,32.072021,True
0.89,12,32.078279,True
1.19,12,32.084643,True
1.19,12,32.090957,True
1.19,12,32.09726,True
1.19,12,32.103622,True
1.19,12,32.109986,True
1.19,12,32.116372,True
1.19,12,32.122251,True
1.19,12,32.128044,True
1.19,12,32.133827,True
1.19,12,32.139605,True
1.19,12,32.145382,True
1.18,13,32.15193,True
1.19,12,32.157924,True
1.18,13,32.164313,True
1.19,12,32.170761,True
1.19,12,32.176956,True
1.19,12,32.183398,True
1.19,12,32.190086,True
1.19,12,32.196737,True
1.19,12,32.202818,True
1.19,12,32.20854,True
1.19,12,32.214884,True
1.19,12,32.221155,True
1.19,12,32.22704,True
1.17,14,32.233753,True
1.19,12,32.239954,True
1.19,12,32.245927,True
1.19,12,32.251838,True
1.19,12,32.257605,True
1.19,12,32.263447,True
1.19,12,32.269237,True
1.19,12,32.275322,True
1.19,12,32.282608,True
1.19,12,32.288496,True
1.19,12,32.294249,True
1.18,13,32.300427,True
1.19,12,32.306265,True
1.19,12,32.312149,True
1.19,12,32.318113,True
1.19,12,32.324084,True
1.19,12,32.33015,True
1.19,12,32.336005,True
1.19,12,32.341937,True
1.19,12,32.347917,True
1.19,12,32.354148,True
1.19,12,32.360191,True
1.19,12,32.366158,True
1.19,12,32.372318,True
1.19,12,33.274414,True
1.19,12,33.282525,True
1.19,12,33.290584,True
1.19,12,33.297476,True
1.19,12,33.305929,True
1.17,14,33.315849,True
1.19,12,33.323422,True
1.19,12,33.331482,True
1.16,15,33.341573,True
1.19,12,33.3485,True
1.19,12,33.355855,True
1.19,12,33.36323,True
1.17,14,33.371217,True
1.19,12,33.37887,True
1.19,12,33.386201,True
1.19,12,33.393607,True
1.19,12,33.401659,True
1.19,12,33.408728,True
1.19,12,33.416452,True
1.19,12,33.4235,True
1.19,12,33.43232,True
1.18,13,33.440736,True
1.19,12,33.448186,True
1.19,12,33.454831,True
1.19,12,33.461085,True
1.19,12,33.467282,True
1.19,12,33.473267,True
1.19,12,33.479092,True
1.19,12,33.485187,True
1.19,12,33.49095,True
1.19,12,33.496806,True
1.19,12,33.502397,True
1.19,12,33.508055,True
1.19,12,33.51442,True
1.17,14,33.521097,True
1.19,12,33.526893,True
1.19,12,33.532847,True
1.19,12,33.538637,True
1.19,12,33.544456,True
1.18,13,33.550848,True
1.19,12,33.556426,True
1.19,12,33.562267,True
1.19,12,33.568065,True
1.19,12,33.573974,True
1.19,12,33.579856,True
1.19,12,33.585684,True
1.19,12,33.591555,True
1.19,12,33.597474,True
1.19,12,33.603483,True
1.19,12,33.609278,True
1.19,12,33.615195,True
1.19,12,33.620879,True
1.19,12,33.626645,True
1.19,12,33.632484,True
1.17,14,33.639576,True
1.19,12,33.645426,True
1.19,12,33.651421,True
1.19,12,33.657183,True
1.19,12,33.662876,True
1.19,12,33.668608,True
1.19,12,33.674397,True
1.19,12,33.680014,True
1.19,12,33.685734,True
1.19,12,33.691382,True
1.19,12,33.697239,True
1.19,12,33.703101,True
1.18,13,33.709308,True
1.17,14,33.716197,True
1.17,14,33.72313,True
1.19,12,33.728918,True
1.19,12,33.73473,True
1.19,12,33.740485,True
1.19,12,33.746845,True
1.19,12,33.754126,True
0.89,12,33.762918,True
1.19,12,33.769815,True
1.18,13,33.776595,True
1.19,12,33.782564,True
1.19,12,33.788495,True
1.19,12,33.794362,True
1.19,12,33.800285,True
1.19,12,33.806135,True
1.19,12,33.812046,True
1.19,12,33.818033,True
1.19,12,33.824098,True
1.19,12,33.830119,True
1.19,12,33.836154,True
1.19,12,33.84235,True
1.19,12,33.848576,True
1.19,12,33.854606,True
1.19,12,33.860728,True
0.89,12,33.867023,True
1.19,12,33.873232,True
1.19,12,33.879369,True
1.19,12,33.885519,True
1.19,12,33.891632,True
1.17,14,33.898733,True
1.19,12,33.905023,True
1.19,12,33.910876,True
1.19,12,33.916759,True
1.19,12,33.922707,True
1.19,12,33.928557,True
0.89,12,33.934724,True
1.19,12,33.94073,True
1.19,12,33.94665,True
1.19,12,33.952391,True
1.19,12,33.958146,True
1.19,12,33.964025,True
1.19,12,33.969946,True
1.19,12,33.975953,True
1.19,12,33.981903,True
1.19,12,33.987715,True
1.19,12,33.993427,True
1.19,12,33.999995,True
1.17,14,34.006868,True
1.19,12,34.012881,True
1.19,12,34.024035,True
1.19,12,34.032327,True
1.19,12,34.03901,True
1.19,12,34.045487,True
1.19,12,34.05234,True
1.19,12,34.058429,True
1.17,14,34.067253,True
1.17,14,34.080892,True
1.19,12,34.089374,True
1.19,12,34.096161,True
1.19,12,34.102936,True
1.19,12,34.109734,True
1.19,12,34.118015,True
1.19,12,34.128077,True
1.19,12,34.13501,True
1.19,12,34.141996,True
1.19,12,34.149071,True
1.19,12,34.155714,True
1.19,12,34.162197,True
1.19,12,34.170359,True
1.19,12,34.178149,True
1.17,14,34.187249,True
1.19,12,34.194604,True
1.19,12,34.20157,True
1.19,12,34.208026,True
1.19,12,34.2148,True
1.19,12,34.225854,True
1.17,14,34.233965,True
1.19,12,34.242074,True
1.19,12,34.249469,True
1.19,12,34.256453,True
1.19,12,34.263229,True
1.18,13,34.272681,True
1.19,12,34.280537,True
1.19,12,34.287283,True
1.17,14,34.295031,True
1.19,12,34.301446,True
0.89,12,34.307578,True
1.19,12,34.313627,True
1.19,12,34.319945,True
1.19,12,34.32642,True
1.19,12,34.332867,True
1.19,12,34.338966,True
1.19,12,34.34507,True
1.19,12,34.351175,True
1.19,12,34.357047,True
1.19,12,34.362723,True
1.17,14,34.369773,True
1.19,12,34.376289,True
1.19,12,34.382844,True
1.18,13,34.389592,True
1.17,14,35.361276,True
1.17,14,35.369956,True
1.19,12,35.378149,True
1.19,12,35.38558,True
1.19,12,35.393166,True
1.19,12,35.399598,True
1.19,12,35.408274,True
1.19,12,35.415105,True
1.19,12,35.423815,True
1.19,12,35.432546,True
1.19,12,35.441321,True
1.19,12,35.449845,True
1.19,12,35.458401,True
1.19,12,35.467092,True
1.19,12,35.475185,True
1.19,12,35.483729,True
1.19,12,35.491468,True
1.19,12,35.49915,True
1.19,12,35.507037,True
1.19,12,35.513653,True
1.19,12,35.521235,True
1.19,12,35.528631,True
1.19,12,35.537677,True
1.19,12,35.545369,True
1.19,12,35.551397,True
1.19,12,35.557175,True
1.19,12,35.562949,True
1.19,12,35.56879,True
1.19,12,35.575024,True
1.19,12,35.581695,True
1.19,12,35.58822,True
1.19,12,35.594806,True
1.19,12,35.601016,True
1.19,12,35.606912,True
1.19,12,35.612798,True
1.17,14,35.619829,True
1.19,12,35.62627,True
1.19,12,35.63293,True
1.19,12,35.639272,True
1.19,12,35.645448,True
1.19,12,35.651462,True
1.19,12,35.657353,True
1.19,12,35.663091,True
1.19,12,35.668956,True
1.19,12,35.67519,True
1.19,12,35.681768,True
1.19,12,35.688052,True
1.19,12,35.694146,True
1.19,12,35.700107,True
1.19,12,35.7059,True
1.19,12,35.711735,True
1.19,12,35.717566,True
1.19,12,35.723925,True
1.19,12,35.730618,True
1.19,12,35.737027,True
1.19,12,35.743635,True
1.19,12,35.74973,True
1.19,12,35.755878,True
1.19,12,35.761919,True
1.19,12,35.767766,True
1.19,12,35.774318,True
1.19,12,35.780747,True
1.19,12,35.787196,True
1.19,12,35.793419,True
1.19,12,35.799275,True
1.19,12,35.805173,True
1.19,12,35.810929,True
1.19,12,35.816761,True
1.17,14,35.823971,True
1.19,12,35.830464,True
1.19,12,35.836667,True
1.19,12,35.842803,True
1.19,12,35.848709,True
1.19,12,35.854607,True
1.19,12,35.8606,True
1.19,12,35.866479,True
1.19,12,35.872577,True
1.19,12,35.878922,True
1.19,12,35.885324,True
1.19,12,35.891346,True
1.18,13,35.897897,True
1.19,12,35.903903,True
1.19,12,35.909631,True
1.19,12,35.915436,True
1.19,12,35.921544,True
1.19,12,35.927984,True
1.19,12,35.934479,True
1.19,12,35.940715,True
1.19,12,35.946916,True
1.19,12,35.952922,True
1.19,12,35.958826,True
1.19,12,35.964716,True
1.19,12,35.970715,True
1.18,13,35.977928,True
1.19,12,35.984908,True
1.19,12,35.991209,True
1.19,12,35.997552,True
1.19,12,36.003847,True
1.19,12,36.009813,True
1.19,12,36.016276,True
1.19,12,36.023269,True
1.19,12,36.030269,True
1.19,12,36.036873,True
1.19,12,36.043232,True
1.19,12,36.049638,True
1.18,13,36.05704,True
1.19,12,36.062997,True
1.19,12,36.069486,True
1.19,12,36.076242,True
1.19,12,36.082927,True
1.18,13,36.089958,True
1.19,12,36.096968,True
1.19,12,36.103399,True
1.19,12,36.109339,True
1.17,14,36.116523,True
1.17,14,36.124071,True
1.19,12,36.131152,True
1.19,12,36.137961,True
1.19,12,36.144401,True
1.19,12,36.150774,True
1.19,12,36.157131,True
1.19,12,36.163352,True
1.19,12,36.170193,True
1.19,12,36.177682,True
1.19,12,36.184804,True
1.19,12,36.191799,True
1.19,12,36.199086,True
1.19,12,36.205602,True
1.19,12,36.212029,True
1.19,12,36.219355,True
1.19,12,36.226493,True
1.19,12,36.233364,True
1.19,12,36.239928,True
1.19,12,36.246557,True
1.19,12,36.252557,True
1.19,12,36.258386,True
1.17,14,36.265238,True
1.19,12,36.271492,True
1.19,12,36.27871,True
1.19,12,36.285272,True
1.19,12,36.291634,True
1.17,14,36.298647,True
1.19,12,36.304506,True
1.19,12,36.310422,True
1.19,12,36.316501,True
1.19,12,36.322758,True
1.19,12,36.32942,True
1.19,12,36.335934,True
1.19,12,36.342178,True
1.19,12,36.348283,True
1.19,12,36.354448,True
1.19,12,36.360422,True
1.19,12,36.366689,True
1.19,12,36.37368,True
1.19,12,36.380638,True
1.19,12,36.387299,True
1.19,12,36.39382,True
1.19,12,36.399874,True
1.19,12,36.405913,True
1.19,12,36.411876,True
1.19,12,36.417952,True
1.19,12,36.424788,True
1.17,14,36.43247,True
1.19,12,36.43902,True
1.19,12,36.445112,True
1.19,12,36.451321,True
1.17,14,36.458257,True
1.19,12,36.464093,True
1.17,14,36.471189,True
1.18,13,37.466467,True
1.19,12,37.475906,True
1.17,14,37.485764,True
1.19,12,37.495347,True
1.19,12,37.503897,True
1.19,12,37.511217,True
1.19,12,37.519929,True
1.19,12,37.529348,True
1.19,12,37.537944,True
1.19,12,37.545699,True
1.19,12,37.553343,True
1.19,12,37.560693,True
1.19,12,37.567891,True
1.19,12,37.575997,True
1.19,12,37.584389,True
1.19,12,37.593164,True
1.19,12,37.600558,True
1.19,12,37.60909,True
1.19,12,37.617284,True
1.19,12,37.625234,True
1.19,12,37.633527,True
1.19,12,37.642192,True
1.19,12,37.649788,True
1.19,12,37.655874,True
1.19,12,37.661992,True
1.19,12,37.668289,True
1.19,12,37.675219,True
1.19,12,37.681735,True
1.19,12,37.688444,True
1.17,14,37.695612,True
1.19,12,37.701626,True
1.19,12,37.707608,True
1.19,12,37.713502,True
1.18,13,37.720108,True
1.19,12,37.72686,True
1.19,12,37.733629,True
1.19,12,37.73991,True
1.19,12,37.746262,True
1.19,12,37.752286,True
1.19,12,37.758326,True
1.19,12,37.764424,True
1.19,12,37.770691,True
1.19,12,37.777606,True
1.19,12,37.784247,True
1.19,12,37.790493,True
1.19,12,37.796553,True
1.19,12,37.802491,True
1.19,12,37.808561,True
1.19,12,37.814613,True
1.19,12,37.820752,True
1.18,13,37.827729,True
1.19,12,37.834156,True
1.19,12,37.840285,True
1.19,12,37.846238,True
1.19,12,37.852175,True
1.19,12,37.858112,True
1.19,12,37.864138,True
1.19,12,37.870226,True
1.15,16,37.878787,True
1.19,12,37.885083,True
1.19,12,37.891287,True
1.19,12,37.897255,True
1.19,12,37.903339,True
1.19,12,37.909249,True
1.17,14,37.916157,True
1.19,12,37.922201,True
1.19,12,37.928597,True
1.19,12,37.935336,True
1.19,12,37.94187,True
1.19,12,37.947965,True
1.19,12,37.953829,True
1.19,12,37.959823,True
1.19,12,37.965783,True
1.19,12,37.971868,True
1.19,12,37.978788,True
1.19,12,37.985845,True
1.19,12,37.992338,True
1.19,12,37.998511,True
1.19,12,38.005068,True
1.19,12,38.010957,True
1.19,12,38.016882,True
1.19,12,38.023612,True
1.19,12,38.030296,True
1.19,12,38.036788,True
1.19,12,38.043007,True
1.19,12,38.049023,True
1.17,14,38.056478,True
1.19,12,38.062408,True
1.19,12,38.068546,True
1.19,12,38.075013,True
1.19,12,38.081583,True
1.19,12,38.087917,True
1.19,12,38.09397,True
1.19,12,38.09987,True
1.17,14,38.106749,True
1.19,12,38.112667,True
1.19,12,38.118665,True
1.19,12,38.125078,True
1.19,12,38.131635,True
1.19,12,38.137821,True
1.15,16,38.145735,True
1.19,12,38.151742,True
1.19,12,38.15763,True
1.19,12,38.163633,True
1.19,12,38.170403,True
1.19,12,38.177151,True
1.19,12,38.18364,True
1.19,12,38.19044,True
1.19,12,38.197119,True
1.19,12,38.203623,True
1.17,14,38.210785,True
1.19,12,38.217122,True
1.19,12,38.223947,True
1.19,12,38.230682,True
1.19,12,38.237155,True
1.19,12,38.243305,True
1.19,12,38.249684,True
1.19,12,38.255572,True
1.19,12,38.261418,True
1.19,12,38.267409,True
1.19,12,38.273769,True
1.17,14,38.281749,True
1.19,12,38.288239,True
1.19,12,38.294345,True
1.19,12,38.300358,True
1.19,12,38.306778,True
1.19,12,38.312761,True
1.19,12,38.318838,True
1.19,12,38.325186,True
1.19,12,38.331677,True
1.19,12,38.337849,True
1.19,12,38.343894,True
1.19,12,38.349943,True
0.89,12,38.355896,True
1.19,12,38.362267,True
1.19,12,38.368365,True
1.19,12,38.375314,True
1.19,12,38.381891,True
1.19,12,38.388306,True
1.19,12,38.394291,True
1.19,12,38.400287,True
1.19,12,38.406343,True
1.19,12,38.412257,True
1.19,12,38.418208,True
1.19,12,38.424708,True
1.19,12,38.431112,True
1.19,12,38.437211,True
1.19,12,38.443223,True
1.19,12,38.44918,True
1.19,12,38.455187,True
1.17,14,38.462159,True
1.19,12,38.468107,True
1.19,12,38.474229,True
1.19,12,38.480391,True
1.19,12,38.486409,True
1.19,12,38.492319,True
1.19,12,38.498302,True
1.19,12,38.504283,True
1.19,12,38.510305,True
1.19,12,38.516594,True
1.19,12,38.522919,True
1.19,12,38.529242,True
1.19,12,38.535637,True
1.19,12,38.541769,True
1.19,12,38.547814,True
1.19,12,38.553844,True
1.19,12,38.559782,True
1.19,12,38.565714,True
1.19,12,39.556189,True
1.19,12,39.564056,True
1.19,12,39.572471,True
1.19,12,39.579363,True
1.19,12,39.585728,True
1.19,12,39.592632,True
1.19,12,39.600501,True
1.19,12,39.609075,True
1.19,12,39.616916,True
1.19,12,39.624945,True
1.19,12,39.632879,True
1.19,12,39.641588,True
1.19,12,39.649402,True
1.17,14,39.657079,True
1.19,12,39.664356,True
1.19,12,39.671962,True
1.19,12,39.679564,True
1.19,12,39.686578,True
1.19,12,39.69296,True
1.19,12,39.700379,True
1.19,12,39.707851,True
1.19,12,39.715327,True
1.19,12,39.723002,True
1.19,12,39.729865,True
1.19,12,39.737075,True
1.19,12,39.743624,True
1.19,12,39.749958,True
1.19,12,39.756258,True
1.19,12,39.762751,True
1.19,12,39.769282,True
1.19,12,39.77609,True
1.19,12,39.78262,True
1.19,12,39.78903,True
1.19,12,39.795326,True
1.19,12,39.801625,True
1.19,12,39.807946,True
1.19,12,39.814262,True
1.19,12,39.820628,True
1.19,12,39.827051,True
1.19,12,39.833463,True
1.19,12,39.839817,True
1.19,12,39.846113,True
1.19,12,39.852415,True
1.19,12,39.858717,True
1.19,12,39.865017,True
1.19,12,39.871536,True
1.19,12,39.878084,True
1.19,12,39.884537,True
1.19,12,39.890784,True
1.19,12,39.896906,True
1.19,12,39.903168,True
1.19,12,39.909312,True
1.19,12,39.91554,True
1.19,12,39.921846,True
1.19,12,39.928188,True
1.19,12,39.934612,True
1.19,12,39.940941,True
1.19,12,39.947079,True
1.19,12,39.953479,True
1.19,12,39.959778,True
1.19,12,39.966189,True
1.19,12,39.972541,True
1.19,12,39.979363,True
1.19,12,39.986049,True
1.19,12,39.99239,True
1.17,14,39.999911,True
1.19,12,40.006573,True
1.19,12,40.012823,True
1.19,12,40.019411,True
1.19,12,40.026179,True
1.19,12,40.03285,True
1.19,12,40.03929,True
1.19,12,40.04559,True
1.19,12,40.052233,True
1.19,12,40.058671,True
1.19,12,40.064936,True
1.19,12,40.071728,True
1.19,12,40.078471,True
1.19,12,40.085044,True
1.19,12,40.091319,True
1.19,12,40.097568,True
1.19,12,40.103821,True
1.19,12,40.110063,True
1.19,12,40.116684,True
1.19,12,40.123342,True
1.19,12,40.130376,True
1.17,14,40.137906,True
1.19,12,40.144171,True
1.19,12,40.150398,True
1.19,12,40.156779,True
1.19,12,40.163284,True
1.17,14,40.171662,True
1.17,14,40.179647,True
1.19,12,40.186232,True
1.19,12,40.192991,True
1.19,12,40.199848,True
1.19,12,40.206274,True
1.19,12,40.212459,True
1.19,12,40.219273,True
1.19,12,40.226174,True
1.19,12,40.232865,True
1.19,12,40.239298,True
1.19,12,40.245639,True
1.19,12,40.251974,True
1.19,12,40.258567,True
1.19,12,40.264913,True
1.19,12,40.27137,True
1.19,12,40.278442,True
1.17,14,40.286115,True
0.89,12,40.29247,True
1.19,12,40.298769,True
1.19,12,40.305076,True
1.19,12,40.311426,True
0.88,13,40.318726,True
1.19,12,40.325535,True
1.19,12,40.332073,True
1.19,12,40.338356,True
1.19,12,40.344747,True
1.19,12,40.351245,True
1.19,12,40.357566,True
1.17,14,40.36489,True
1.19,12,40.371471,True
1.19,12,40.378064,True
1.19,12,40.38458,True
1.19,12,40.390787,True
1.19,12,40.397143,True
1.19,12,40.403509,True
1.19,12,40.409681,True
1.19,12,40.415974,True
1.19,12,40.422289,True
1.19,12,40.429295,True
1.19,12,40.435827,True
1.19,12,40.442183,True
1.19,12,40.448691,True
1.19,12,40.455231,True
1.19,12,40.461454,True
1.19,12,40.467667,True
1.18,13,40.474577,True
1.19,12,40.481166,True
1.19,12,40.487591,True
1.19,12,40.494121,True
1.19,12,40.500429,True
1.19,12,40.506616,True
1.19,12,40.512983,True
1.19,12,40.519704,True
1.17,14,40.527269,True
1.19,12,40.533829,True
1.19,12,40.540115,True
1.19,12,40.546612,True
1.19,12,40.552904,True
1.19,12,40.559215,True
1.19,12,40.565599,True
1.19,12,40.572031,True
1.19,12,40.578537,True
1.19,12,40.58515,True
1.19,12,40.591427,True
1.19,12,40.59793,True
1.19,12,40.60411,True
1.19,12,40.610651,True
1.19,12,40.61705,True
1.19,12,40.62349,True
1.19,12,40.630064,True
1.19,12,40.636524,True
1.19,12,40.642919,True
1.19,12,40.649283,True
1.19,12,40.655591,True
1.19,12,40.661888,True
1.19,12,40.668285,True
1.19,12,40.67475,True
1.19,12,41.670123,True
1.19,12,41.677486,True
1.19,12,41.685494,True
1.19,12,41.693492,True
1.19,12,41.701076,True
1.19,12,41.708484,True
1.19,12,41.715588,True
1.19,12,41.723347,True
1.19,12,41.731371,True
1.19,12,41.739558,True
1.19,12,41.747478,True
1.19,12,41.754929,True
1.19,12,41.762798,True
1.19,12,41.770791,True
1.19,12,41.778917,True
1.19,12,41.788146,True
1.19,12,41.795614,True
1.19,12,41.804001,True
1.19,12,41.811345,True
1.19,12,41.820782,True
1.17,14,41.831253,True
1.19,12,41.839364,True
1.19,12,41.847496,True
1.19,12,41.855519,True
1.19,12,41.862173,True
1.19,12,41.868903,True
1.19,12,41.875815,True
1.19,12,41.882494,True
1.19,12,41.889127,True
1.19,12,41.895756,True
1.19,12,41.90253,True
1.19,12,41.909155,True
1.19,12,41.915793,True
1.19,12,41.922541,True
1.19,12,41.929281,True
1.19,12,41.936175,True
1.19,12,41.943368,True
1.19,12,41.950202,True
1.19,12,41.956747,True
1.19,12,41.963429,True
1.19,12,41.970241,True
1.19,12,41.977475,True
1.19,12,41.984789,True
1.19,12,41.99168,True
1.19,12,41.998353,True
1.19,12,42.006157,True
1.19,12,42.012746,True
1.19,12,42.019721,True
1.19,12,42.02689,True
1.19,12,42.033704,True
1.19,12,42.040366,True
1.19,12,42.047016,True
1.19,12,42.054286,True
1.19,12,42.061245,True
1.19,12,42.068095,True
1.19,12,42.075264,True
1.17,14,42.083336,True
1.19,12,42.090011,True
1.19,12,42.096923,True
1.19,12,42.103599,True
1.19,12,42.110299,True
1.19,12,42.116976,True
1.19,12,42.12373,True
1.19,12,42.130428,True
1.19,12,42.137082,True
1.19,12,42.143804,True
1.19,12,42.150718,True
1.19,12,42.157604,True
1.19,12,42.164634,True
1.19,12,42.280955,True
1.19,12,42.384538,True
1.17,14,42.506634,True
1.17,14,42.528797,True
1.19,12,42.53767,True
1.19,12,42.544911,True
1.19,12,42.552248,True
1.19,12,42.558912,True
1.19,12,42.565506,True
1.19,12,42.572647,True
1.19,12,42.579784,True
1.19,12,42.586351,True
1.19,12,42.592897,True
1.19,12,42.599671,True
1.19,12,42.606563,True
1.19,12,42.613908,True
1.19,12,42.620885,True
1.19,12,42.627989,True
1.19,12,42.634832,True
1.19,12,42.641652,True
1.19,12,42.648323,True
1.19,12,42.654996,True
1.19,12,42.661673,True
1.19,12,42.66857,True
1.19,12,42.675399,True
1.19,12,42.682139,True
1.19,12,42.688743,True
1.19,12,42.695426,True
1.19,12,42.70206,True
1.19,12,42.708777,True
1.18,13,42.7162,True
1.19,12,42.723206,True
1.19,12,42.731361,True
1.19,12,42.738738,True
1.19,12,42.745264,True
1.19,12,42.752029,True
1.19,12,42.758609,True
1.19,12,42.765489,True
1.19,12,42.77243,True
1.19,12,42.779215,True
1.19,12,42.785813,True
1.19,12,42.792496,True
1.19,12,42.799105,True
1.19,12,42.8057,True
1.19,12,42.8123,True
1.19,12,42.81911,True
1.19,12,42.826091,True
1.19,12,42.832796,True
1.19,12,42.83994,True
1.19,12,42.846282,True
1.19,12,42.852661,True
1.19,12,42.859106,True
1.19,12,42.86578,True
1.19,12,42.873681,True
1.19,12,42.881536,True
1.19,12,42.888341,True
1.19,12,42.894841,True
1.19,12,42.901519,True
1.19,12,42.907887,True
1.19,12,42.914484,True
1.19,12,42.921099,True
1.19,12,42.927751,True
1.19,12,42.934302,True
1.19,12,42.941135,True
1.19,12,42.947715,True
1.17,14,42.955391,True
1.19,12,42.961862,True
1.19,12,42.968358,True
1.19,12,42.974974,True
1.19,12,42.981776,True
1.19,12,42.988529,True
1.19,12,42.995076,True
1.19,12,43.001739,True
1.19,12,43.008824,True
1.19,12,43.015969,True
1.19,12,43.022836,True
1.19,12,43.029381,True
1.19,12,43.036028,True
1.19,12,43.042504,True
1.17,14,43.050043,True
1.19,12,43.056902,True
1.17,14,43.064786,True
1.19,12,43.071416,True
1.19,12,43.078294,True
1.19,12,43.084942,True
1.19,12,43.091671,True
1.19,12,43.098211,True
1.19,12,43.104797,True
1.19,12,43.11148,True
1.19,12,43.118056,True
1.17,14,43.125837,True
1.19,12,43.132381,True
1.19,12,43.138776,True
1.19,12,43.145077,True
1.19,12,43.151533,True
1.19,12,43.158064,True
1.19,12,43.164769,True
1.19,12,43.171382,True
1.19,12,43.177957,True
1.19,12,43.184735,True
1.19,12,43.191211,True
1.19,12,44.131369,True
1.19,12,44.138435,True
1.19,12,44.146664,True
1.19,12,44.153747,True
1.19,12,44.161297,True
1.19,12,44.169039,True
1.19,12,44.176775,True
1.19,12,44.184251,True
1.19,12,44.190714,True
1.19,12,44.197873,True
1.19,12,44.206637,True
1.19,12,44.215374,True
1.19,12,44.223906,True
1.19,12,44.231818,True
1.19,12,44.239128,True
1.19,12,44.246304,True
1.19,12,44.254723,True
1.19,12,44.263137,True
1.19,12,44.271826,True
1.19,12,44.279912,True
1.19,12,44.287453,True
1.19,12,44.295352,True
1.19,12,44.303499,True
1.19,12,44.310336,True
1.19,12,44.317319,True
1.19,12,44.323929,True
1.19,12,44.33042,True
1.19,12,44.336861,True
1.19,12,44.343485,True
1.19,12,44.350077,True
1.19,12,44.356594,True
1.19,12,44.363146,True
1.19,12,44.369733,True
1.17,14,44.377586,True
1.19,12,44.384096,True
1.19,12,44.391221,True
1.19,12,44.397752,True
1.19,12,44.404302,True
1.19,12,44.410811,True
1.19,12,44.41715,True
1.19,12,44.423902,True
1.19,12,44.430479,True
1.19,12,44.437172,True
1.19,12,44.443671,True
1.19,12,44.450154,True
1.19,12,44.456641,True
1.19,12,44.46312,True
1.19,12,44.469846,True
1.19,12,44.476478,True
1.19,12,44.482993,True
1.19,12,44.489495,True
1.19,12,44.495983,True
1.19,12,44.50248,True
1.19,12,44.508972,True
1.19,12,44.515482,True
1.19,12,44.522498,True
1.19,12,44.529101,True
1.19,12,44.535783,True
1.19,12,44.542311,True
1.19,12,44.548811,True
1.19,12,44.555309,True
1.19,12,44.561717,True
1.19,12,44.568255,True
1.19,12,44.574865,True
1.19,12,44.581274,True
1.19,12,44.587756,True
1.19,12,44.594229,True
1.19,12,44.600687,True
1.19,12,44.60726,True
1.19,12,44.613956,True
1.18,13,44.621221,True
1.19,12,44.627826,True
1.17,14,44.635405,True
1.17,14,44.642942,True
1.19,12,44.649604,True
1.19,12,44.656024,True
1.19,12,44.662438,True
1.19,12,44.668923,True
1.19,12,44.675713,True
1.19,12,44.682233,True
1.19,12,44.688677,True
1.19,12,44.695127,True
1.19,12,44.701753,True
1.19,12,44.708326,True
1.19,12,44.714759,True
1.19,12,44.721263,True
1.19,12,44.727812,True
1.19,12,44.734275,True
1.19,12,44.740913,True
1.19,12,44.747516,True
1.19,12,44.754144,True
1.19,12,44.760626,True
1.19,12,44.767118,True
1.19,12,44.773903,True
1.19,12,44.780503,True
1.19,12,44.787015,True
1.19,12,44.793508,True
1.19,12,44.799974,True
1.19,12,44.806455,True
1.19,12,44.812921,True
1.19,12,44.819545,True
1.19,12,44.826236,True
1.19,12,44.832743,True
1.19,12,44.839285,True
1.19,12,44.845788,True
1.19,12,44.85229,True
1.19,12,44.858609,True
1.19,12,44.864955,True
1.19,12,44.871511,True
1.19,12,44.87804,True
1.19,12,44.884558,True
1.19,12,44.891214,True
1.19,12,44.897894,True
1.19,12,44.904677,True
1.19,12,44.91109,True
1.19,12,44.91784,True
1.19,12,44.924531,True
1.19,12,44.931024,True
1.19,12,44.937617,True
1.19,12,44.944222,True
1.19,12,44.950718,True
1.19,12,44.957161,True
1.19,12,44.963693,True
1.19,12,44.970272,True
1.19,12,44.976969,True
1.19,12,44.983869,True
1.19,12,44.990713,True
1.19,12,44.996996,True
